modalidadeId,srp,anoCompra,sequencialCompra,orgaoSubRogado,orgaoEntidade_cnpj,orgaoEntidade_razaoSocial,orgaoEntidade_poderId,orgaoEntidade_esferaId,dataInclusao,dataPublicacaoPncp,dataAtualizacao,numeroCompra,unidadeOrgao_ufNome,unidadeOrgao_codigoUnidade,unidadeOrgao_nomeUnidade,unidadeOrgao_ufSigla,unidadeOrgao_municipioNome,unidadeOrgao_codigoIbge,amparoLegal_codigo,amparoLegal_descricao,amparoLegal_nome,dataAberturaProposta,dataEncerramentoProposta,informacaoComplementar,processo,objetoCompra,linkSistemaOrigem,justificativaPresencial,unidadeSubRogada,valorTotalHomologado,modoDisputaId,numeroControlePNCP,valorTotalEstimado,modalidadeNome,modoDisputaNome,tipoInstrumentoConvocatorioCodigo,tipoInstrumentoConvocatorioNome,situacaoCompraId,situacaoCompraNome,usuarioNome
8,False,2023,378,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-05T15:10:01,2024-02-05T15:10:01,2024-02-05T15:10:01,56880,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56880/2023,"Aquisição de reguladores de pressão de ajuste fino, segundo estágio",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000378/2023,54368.55,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,3,,33555921000170,FACULDADES CATÓLICAS-RJ/PUC-RJ,E,M,2024-02-06T10:46:49,2024-02-06T10:46:49,2024-02-06T11:07:30,001,Rio de Janeiro,2111,FACULDADES CATÓLICAS-PUC-RJ,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-02-06T10:34:22,2024-02-09T09:00:00,,01,[LICITANET] - Aquisição 1 Workstation especializada para machine learning (Servidor de armazenamento e processamento).,https://portal.licitanet.com.br/acesso-visitante/YTVXZmxaRSUzRA==,,,,4,33555921000170-1-000003/2024,177533.51,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,Licitanet Licitações Eletrônicas Eireli
8,False,2024,2,,01906118000146,SAAE - SERVICO AUTONOMO DE AGUA E ESGOTO DE SOORETAMA,E,M,2024-02-07T10:33:02,2024-02-07T10:33:02,2024-02-07T10:33:02,000001,Espírito Santo,01906118000146,SERVIÇO AUTOMONO DE AGUA E ESGOTO DE SOORETAMA,ES,Sooretama,3205010,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,"ABERTURA DE PROCESSO ADMINISTRATIVO PARA A FORMALIZAÇÃO DE CONTRATO DE PROGRAMA COM O CISABES, PARA ATENDER OS INTERESSES DESTA AUTARQUIA NO ANO DE 2024.",000012/2024,"ABERTURA DE PROCESSO ADMINISTRATIVO PARA A FORMALIZAÇÃO DE CONTRATO DE PROGRAMA COM O CISABES, PARA ATENDER OS INTERESSES DESTA AUTARQUIA NO ANO DE 2024.",,Conforme Processo,,,5,01906118000146-1-000002/2024,41233.8,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,E & L PRODUCOES DE SOFTWARE LTDA
8,False,2024,13,,95591764000105,UNIVERSIDADE FEDERAL DE SANTA MARIA,E,F,2024-02-09T09:28:26,2024-02-09T09:28:26,2024-02-09T09:28:26,19,Rio Grande do Sul,153164,UNIVERSIDADE FEDERAL DE STA.MARIA/RS,RS,Santa Maria,4316907,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,23081.004725/2024-03,"Gerenciamento de recursos financeiros para pagamento de despesas aduaneiras conforme contrato 092/2020, para atender o Projeto de Pesquisa Phase-Shifter controlado por grafeno para arranjos de antenas 5G
",,,,398.21,5,95591764000105-1-000013/2024,398.21,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,178,,76416940000128,ESTADO DO PARANA,N,E,2024-02-15T14:20:52,2024-02-15T14:20:52,2024-02-15T14:20:52,93253,Paraná,926275,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,PR,Toledo,4127700,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-02-15T14:20:44,2024-02-20T08:59:59,"Os equipamentos serão utilizados para dar suporte à Pesquisa Científica, conforme indicado no Termo de Referência",211325046,"Aquisição de equipamentos laboratoriais, em atendimento ao Projeto de Pesquisa“Desenvolvimento de produtos a partir de Pereskia aculeata Miller (ora-pronóbis)empregando técnicas de extração, hidrólise enzimática e eletrofiação”, Convênio Nº198/2022-. Fundação Araucária.",,,,2945.5,4,76416940000128-1-000178/2024,4100.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,4,,03238987000175,MUNICIPIO DE MARCELANDIA,N,M,2024-02-15T16:29:41,2024-02-15T16:29:41,2024-02-15T16:29:46,003,Mato Grosso,1314,MUNICÍPIO DE MARCELÂNDIA/MT,MT,Marcelândia,5105580,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,010,"[LICITANET] - Contratação de empresa especializada para realizar elaboração de relatório hidro geológico para regularização e implantação do loteamento renascer junto a sema - MT, Localizado no Município de Marcelândia - MT. ",https://portal.licitanet.com.br/acesso-visitante/YTVXa21KZyUzRA==,,,17000.0,5,03238987000175-1-000004/2024,17000.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Licitanet Licitações Eletrônicas Eireli
8,False,2024,1,,78680337000508,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,E,E,2024-02-15T17:10:01,2024-02-15T17:10:01,2024-02-15T17:10:01,3232,Paraná,108,UNIOESTE TOLEDO - Universidade Estadual do Oeste do Paraná - Campus Toledo,PR,Toledo,4127700,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,3232/2024,"Aquisição de reagentes e soluções para análises laboratoriais para atendimento ao
Projeto de Pesquisa  denominado Avaliação de hidrolisado proteico de peixes em dietas para
alevinos de tilápia do Nilo em sistemas de criação de bioflocos, do Convênio 201/22da 
Fundação Araucária no Programa de Pesquisa Básica Aplicada.",http://www.transparencia.pr.gov.br/,,,1425.44,5,78680337000508-1-000001/2024,1425.44,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,2,,78680337000508,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,E,E,2024-02-15T17:10:01,2024-02-15T17:10:01,2024-02-15T17:10:01,3221,Paraná,108,UNIOESTE TOLEDO - Universidade Estadual do Oeste do Paraná - Campus Toledo,PR,Toledo,4127700,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,3221/2024,Aquisição de reagentes e soluções para análises laboratoriais para atendimento ao Projeto de Pesquisa denominado Avaliação de hidrolisado proteico de peixes em dietas para alevinos de tilápia do Nilo em sistemas de criação de bioflocos  do Convênio 201/22 da Fundação Araucária no Programa de Pesquisa Básica Aplicada.,http://www.transparencia.pr.gov.br/,,,820.7,5,78680337000508-1-000002/2024,820.7,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,42,,75095679000149,UNIVERSIDADE FEDERAL DO PARANA,E,F,2024-02-16T10:52:46,2024-02-16T10:52:46,2024-02-16T10:52:46,42,Paraná,153079,UNIVERSIDADE FEDERAL DO PARANA,PR,Curitiba,4106902,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,Aquisição de material químico através do recurso Duodécimo PRPPG (adiantamento PROAP),23075.001174/2024-05,Desenvolvimento de pesquisas de mestrado e doutorado com análise da atividade da enzima GS Gogat.,,,,60.25,5,75095679000149-1-000042/2024,60.25,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,43,,75095679000149,UNIVERSIDADE FEDERAL DO PARANA,E,F,2024-02-16T11:02:38,2024-02-16T11:02:38,2024-02-16T11:02:38,43,Paraná,153079,UNIVERSIDADE FEDERAL DO PARANA,PR,Curitiba,4106902,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,Aquisição de material químico com recursos do Duodécimo da PRPPG (adiantamento PROAP),23075.000723/2024-16,Desenvolvimento de pesquisas de doutorado com análise da atividade da enzima fitase e metodologia de fósforo da biomassa microbiana.,,,,75.0,5,75095679000149-1-000043/2024,75.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2023,381,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-16T11:10:01,2024-02-16T11:10:01,2024-02-16T11:10:01,56985,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56985/2023,Aquisição de materiais laboratoriais.,http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000381/2023,16642.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2023,382,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-16T11:10:01,2024-02-16T11:10:01,2024-02-16T11:10:01,56984,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56984/2023,"- Acetonitrila de grau HPLC 99,9, quantidade FRASCO
- Metanol, Grau HPLC e Espectrofotometria UV, Teor mínimo",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000382/2023,7411.68,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,46,,75095679000149,UNIVERSIDADE FEDERAL DO PARANA,E,F,2024-02-16T11:30:26,2024-02-16T11:30:26,2024-02-16T11:30:26,45,Paraná,153079,UNIVERSIDADE FEDERAL DO PARANA,PR,Curitiba,4106902,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,Aquisição de Material químico com recursos do Duodécimo da PRPPG (adiantamento PROAP),23075.001182/2024-43,"Desenvolvimento de pesquisas de mestrado e doutorado com preparo de meios de cultura, análises de enzimas, entre outros.",,,,195.84,5,75095679000149-1-000046/2024,195.84,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,45,,75095679000149,UNIVERSIDADE FEDERAL DO PARANA,E,F,2024-02-16T11:21:49,2024-02-16T11:21:49,2024-02-16T11:21:49,44,Paraná,153079,UNIVERSIDADE FEDERAL DO PARANA,PR,Curitiba,4106902,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,Aquisição de material laboratorial com recursos do Duodécimo da PRPPG (adiantamento PROAP),23075.001195/2024-12,Armazenamento de amostras e alíquotas preparadas na rotina do laboratório e no desenvolvimento das pesquisas da pós graduação.,,,,345.0,5,75095679000149-1-000045/2024,345.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2023,383,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-16T12:10:00,2024-02-16T12:10:00,2024-02-16T12:10:00,56906,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56906/2023,"Microcomputador Completo, TIPO Desktop, Microcomputador CPU e Monitor, com todas as peças necessárias para o seu pleno funcionamento e utilização, incluindo PLACA MÃE LGA 1700 DDR4, CPU 2.1GHz LGA 1700P, MEM 8GB DDR4 2666MHz, SSD 480GB M.2 NVME, GABINETE ATX SEM FONTE 2B PRETO, MONITOR 23.8 POL 75HZ 5MS FULL HD, MOUSE USB-PRETO, TECLADO COM FIO-PRETO, FONTE GAMER 600W, LICENÇA para o Sistema operacional 64 BITS OEM, LICENÇA para software de escritório. Demais informações no Termo de Referência",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000383/2023,24579.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,7,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-20T09:10:01,2024-02-20T09:10:01,2024-02-20T09:10:01,2533,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,2533/2024,"AQUISIÇÃO DE MATERIAIS LABORATORIAIS COM RECURSO DA FUNDAÇÃO ARAUCÁRIA, CONVÊNIO 020/2021.",http://www.transparencia.pr.gov.br/,,,202.0,5,79151312000156-1-000007/2024,202.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,8,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-20T10:10:01,2024-02-20T10:10:01,2024-02-20T10:10:01,2755,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,2755/2024,"AQUISIÇÃO DE MATERIAIS LABORATORIAIS COM RECURSO DA FUNDAÇÃO ARAUCÁRIA, CONVÊNIO 020/2021.",http://www.transparencia.pr.gov.br/,,,3367.94,5,79151312000156-1-000008/2024,3367.94,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2023,384,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-21T11:10:01,2024-02-21T11:10:01,2024-02-21T11:10:01,56882,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56882/2023,"Aquisição de materiais laboratoriais, com recursos do convênio 133/22 e
091/2021 - UEM/Fundação Araucária.",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000384/2023,819.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,27,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-02-22T09:38:33,2024-02-22T09:38:33,2024-02-22T09:38:33,0022,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-02-23T09:30:00,2024-02-29T09:30:00,,10105393,"CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO DESKTOPS E NOTEBOOKS (MARCA DELL, POR QUESTÕES DE PADRONIZAÇÃO) ",https://bllcompras.com/Process/ProcessView?param1=[gkz]B_sSs5ep9EslprzhSDmmmPVynoDrzysuLO5GSdktV5AgKmw/z/oUaKa0Pizi31XoMWOP2g_l235viSHLRShm8CVDLBQD9yGIyDEPpJOEnI0=,,,,4,02385669000174-1-000027/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
8,False,2024,27,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-02-22T09:38:33,2024-02-22T09:38:33,2024-02-22T09:38:33,0022,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-02-23T09:30:00,2024-02-29T09:30:00,,10105393,"CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO DESKTOPS E NOTEBOOKS (MARCA DELL, POR QUESTÕES DE PADRONIZAÇÃO) ",https://bllcompras.com/Process/ProcessView?param1=[gkz]B_sSs5ep9EslprzhSDmmmPVynoDrzysuLO5GSdktV5AgKmw/z/oUaKa0Pizi31XoMWOP2g_l235viSHLRShm8CVDLBQD9yGIyDEPpJOEnI0=,,,,4,02385669000174-1-000027/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
8,False,2023,385,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-22T12:10:01,2024-02-22T12:10:01,2024-02-22T12:10:01,56883,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56883/2023,"Aquisição de materiais laboratoriais, com recursos do convênio 133/22 e 091/2021 - UEM/Fundação Araucária.
",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000385/2023,3616.2,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,28,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-02-22T13:35:41,2024-02-22T13:35:41,2024-02-22T13:35:41,0018,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-02-23T09:00:00,2024-02-28T09:00:00,,10106117,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE IMPRESSÃO DE 500 EXEMPLARES DAS SEGUINTES OBRAS:
1) CONSOLIDAÇÃO, SIMPLIFICAÇÃO E REVISÃO DO ARCO NORMATIVO INFRALEGAL DA SAÚDE: UM PROJETO, MUITAS VOZES E;
2) A JUDICIALIZAÇÃO DA SAÚDE NOS MUNICÍPIOS BRASILEIROS: UMA COLETÂNEA DOS TRABALHOS DE PESQUISA DE PROFISSIONAIS DO SUS., PARA EXECUÇÃO EM BRASÍLIA, CONFORME EDITAL E SEUS ANEXOS.",https://bllcompras.com/Process/ProcessView?param1=[gkz]5Re8EQXS/4XyL1qYNekmo_NHG_d_gQNMaV54flnKiIxAfgvkcI9JHZfJXYAq65cr/9lFBcLFFmGo5UFpJfTCf0BVYTPZlkNeCsmhuHoXgLg=,,,,4,02385669000174-1-000028/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
8,False,2023,386,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-22T14:10:01,2024-02-22T14:10:01,2024-02-22T14:10:01,56884,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56884/2023,"TIPO Graduado, MATERIAL Vidro borossilicato, CAPACIDADE 1000ml, APRESENTAÇÃO Com
tampa e dispositivo anti-gotas, CARACTERÍSTICAS ADICIONAIS Autoclavável, com
tampa rosqueável à prova de vazamento",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000386/2023,231.6,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,10,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-22T15:10:08,2024-02-22T15:10:08,2024-02-22T15:10:08,4010,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,4010/2024,"Aquisição de materiais laboratoriais, com recursos do convênio 133/22 e 091/2021 - UEM/Fundação Araucária.
",http://www.transparencia.pr.gov.br/,,,819.0,5,79151312000156-1-000010/2024,819.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2023,387,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-22T15:10:00,2024-02-22T15:10:00,2024-02-22T15:10:00,56889,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56889/2023,"Vial, tipo rosca de vidro",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000387/2023,600.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2023,388,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-22T15:10:02,2024-02-22T15:10:02,2024-02-22T15:10:02,56888,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56888/2023,"Vial, tipo Rosca de vidro,
Filtro para seringa e 
Vial tipo Rosca de vidro.",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000388/2023,444.73,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2023,389,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-22T15:10:02,2024-02-22T15:10:02,2024-02-22T15:10:02,56887,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56887/2023,"Filtro para seringa descartável 0,22uM de poro, membrana PTFE hidrofílica, 13mm diâmetro, não estéril, Caixa com 100un e
Acetato de Etila grau LC/MSReagente P.A., Número de referência química CAS 141-78-6, EMBALAGEM Frasco de 2,5L.",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000389/2023,2950.09,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2023,390,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-02-22T15:10:03,2024-02-22T15:10:03,2024-02-22T15:10:03,56886,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,56886/2023,"Cloreto de Trifeniltetrazólio TTC, Fórmula REF..7330",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000390/2023,420.93,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
