11005/2023,24,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",10,343.0,BIOCELL BIOTECNOLOGIA LTDA,"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CATARINA",158516 - INSTITUTO FEDERAL DE EDUC.CIENC.E TEC.DE SC,18/08/2023
00048/2021,69,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",5,350.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,153103 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,26/12/2022
00021/2023,136,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",2,367.7,BIOCELL BIOTECNOLOGIA LTDA,UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI,153036 - UNIV.FED.DOS VALES DO JEQUITINHONHA E MUCURI,15/08/2023
00005/2023,56,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",4,367.9,BIOCELL BIOTECNOLOGIA LTDA,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,153029 - UTFPR - CAMPUS MEDIANEIRA,10/08/2023
00002/2023,74,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",2,380.0,MOLECULAR BIOTECNOLOGIA LTDA,MINISTERIO DA AGRICULTURA E PECUARIA - MAPA,130058 - LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA,27/07/2023
00024/2023,146,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",2,399.81,AMBARLAB PRODUTOS LABORATORIAIS LTDA,FUNDACAO UNIVERSIDADE FEDERAL DE MATO G. SUL,154054 - FUNDACAO UNIVERS.FEDERAL/MS,17/05/2023
00026/2022,4,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",1,400.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,FUNDACAO OSWALDO CRUZ,254448 - INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE,11/01/2023
00032/2022,176,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",1,400.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,"INST.FED.DE EDUC., CIENC.E TEC.DE BRASíLIA","158143 - INST.FED.DE EDUC.,CIENC.E TEC.DE BRASILIA",07/02/2023
00005/2023,16,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",2,432.0,BIOCELL BIOTECNOLOGIA LTDA,FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI,154069 - FUNDAÇÃO UNIV. FEDERAL DE SÃO JOÃO DEL- REI,18/01/2023
00008/2022,59,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",11,450.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,"INST.FED.DE EDUC.,CIENC.E TEC. DE ALAGOAS",158383 - INST.FED.DE ALAGOAS/CAMPUS PALMEIRA DOS IND.,22/03/2023
00001/2023,38,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",1,459.55,GERAES DIAGNOSTICA LTDA,UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,153035 - UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,23/02/2023
00065/2022,29,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",50,463.33,GERAES DIAGNOSTICA LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155009 - HOSPITAL UNIVERSITÁRIO DE BRASÍLIA,11/04/2023
00034/2023,1,Pregão,412394,"MEIO DE CULTURA,",,"FRASCO 500,00 G",6,480.16,GERAES DIAGNOSTICA LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155012 - HOSPITAL U. CASSIANO ANTONIO DE MORAIS,31/05/2023
00014/2023,23,Pregão,348912,ÁCIDO ETILENODIAMINOTETRACÉTICO (EDTA),,GRAMA,2.000,0.12,LSC COMERCIAL LTDA,"INST.FED. DE EDUC., CIENC. E TEC. CATARINENSE","158125 - INST.FED.DE EDUC., CIENC. E TEC. CATARINENSE",16/05/2023
00031/2023,17,Pregão,348912,ÁCIDO ETILENODIAMINOTETRACÉTICO (EDTA),,GRAMA,1.500,01.09,LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTD,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155902 - COMPLEXO HOSPITALAR UNIVERSITÁRIO DA UFPR,19/07/2023
00072/2023,691,Pregão,348912,ÁCIDO ETILENODIAMINOTETRACÉTICO (EDTA),,GRAMA,5,29.0,M A 2 COMERCIAL LTDA,UNIVERSIDADE FEDERAL DE SANTA MARIA,153164 - UNIVERSIDADE FEDERAL DE STA.MARIA/RS,30/06/2023
00073/2023,81,Pregão,348912,ÁCIDO ETILENODIAMINOTETRACÉTICO (EDTA),,GRAMA,5,34.3,PROC9 INDUSTRIA QUIMICA LTDA,UNIVERSIDADE FEDERAL DE SANTA MARIA,153164 - UNIVERSIDADE FEDERAL DE STA.MARIA/RS,27/06/2023
00080/2022,5,Pregão,348912,ÁCIDO ETILENODIAMINOTETRACÉTICO (EDTA),,GRAMA,1,670.0,SIGMA-ALDRICH BRASIL LTDA,FUNDACAO OSWALDO CRUZ,254463 - INSTITUTO OSWALDO CRUZ,06/04/2023
00031/2022,7,Pregão,348912,ÁCIDO ETILENODIAMINOTETRACÉTICO (EDTA),,GRAMA,1,913.5,LOJA DO LABORATORIO LTDA,FUNDACAO OSWALDO CRUZ,254463 - INSTITUTO OSWALDO CRUZ,20/12/2022
00109/2023,1,Pregão,351612,ÁCIDO CÍTRICO,,QUILOGRAMA,1,60.0,FIK COMERCIO DE ARTIGOS DE LABORATORIO LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155913 - EBSERH - H U PROF POLYDORO ERNANI DE S THIAGO,08/08/2023
00001/2023,17,Pregão,351612,ÁCIDO CÍTRICO,,QUILOGRAMA,16,100.0,INDUSLAB PRODUTOS PARA LABORATORIO LTDA,UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO/RN,153033 - UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,07/03/2023
00018/2022,76,Pregão,351612,ÁCIDO CÍTRICO,,QUILOGRAMA,15,125.0,MEDICAL MERCANTIL DE APARELHAGEM MEDICA LTDA,MINISTERIO DA AGRICULTURA E PECUARIA - MAPA,130016 - LABORATÓRIO FEDERAL DE DEFESA AGROPECURIO/PE,14/12/2022
00421/2022,1,Pregão,351612,ÁCIDO CÍTRICO,,QUILOGRAMA,15,364.8,MERCK S/A,FUNDACAO OSWALDO CRUZ,254445 - INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,19/12/2022
00008/2022,137,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,8,26.0,OBJETIVA PRODUTOS E SERVICOS P/ LABORATORIOS LTDA,MINISTERIO DA AGRICULTURA E PECUARIA - MAPA,130032 - LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA/GO,15/05/2023
00027/2022,26,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,24,29.1,PROC9 INDUSTRIA QUIMICA LTDA,UNIVERSIDADE FEDERAL DE OURO PRETO,154046 - FUNDACAO UNIVERSIDADE FEDERAL DE OURO PRETO,06/12/2022
00030/2022,3,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,2,34.78,PROC9 INDUSTRIA QUIMICA LTDA,UFOB - UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,158717 - UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,16/12/2022
00001/2023,13,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,26,36.0,SCIAVICCO COMERCIO INDUSTRIA LTDA,UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO/RN,153033 - UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,07/03/2023
00043/2022,4,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,7,37.0,REY-GLASS COMERCIAL E SERVICOS LTDA,FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA,154055 - MEC-FUNDACAO UNIVERSIDADE DE RONDONIA/RO,09/01/2023
00036/2023,3,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,7,38.0,PROC9 INDUSTRIA QUIMICA LTDA,FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE,154050 - MEC-UNIVERSIDADE FEDERAL/SE,01/08/2023
00012/2022,13,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,60,39.5,SCIAVICCO COMERCIO INDUSTRIA LTDA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,153254 - ADMINISTRACAO GERAL/UFMG,26/01/2023
00009/2023,10,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,4,39.5,REY-GLASS COMERCIAL E SERVICOS LTDA,UNIVERSIDADE FEDERAL DE GOIAS,153052 - UNIVERSIDADE FEDERAL DE GOIAS-UF/GO,22/08/2023
00001/2023,2,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,36,39.5,SOLABOR PRODUTOS PARA LABORATORIOS LTDA,FUNDACAO OSWALDO CRUZ,254422 - CENTRO DE PESQUISAS GONCALO MUNIZ - FIOCRUZ,30/03/2023
00009/2023,2,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,36,40.0,HALOGENN PRODUTOS CIENTIFICOS LTDA,FUNDACAO OSWALDO CRUZ,254422 - CENTRO DE PESQUISAS GONCALO MUNIZ - FIOCRUZ,26/09/2023
00017/2023,3,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,54,40.0,HALOGENN PRODUTOS CIENTIFICOS LTDA,FUND.UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,154421 - FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,20/09/2023
00001/2023,25,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,80,40.6,SOLABOR PRODUTOS PARA LABORATORIOS LTDA,FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS,154502 - FUNDAÇÃO UNIV. FEDERAL DA GRANDE DOURADOS,05/05/2023
00028/2022,4,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,121,41.0,SCIAVICCO COMERCIO INDUSTRIA LTDA,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,153103 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,29/03/2023
00008/2023,3,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,5,43.0,REY-GLASS COMERCIAL E SERVICOS LTDA,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,135025 - EMBRAPA MEIO AMBIENTE/JAGUARIUNA/SP,08/08/2023
00002/2023,1,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,20,44.45,SOLABOR PRODUTOS PARA LABORATORIOS LTDA,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,135011 - EMBRAPA ALGODAO/CAMPINA GRANDE/PB,12/06/2023
00073/2023,43,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,10,48.0,CALIBRY METROLOGIA COMERCIO E CALIBRACAO LTDA,UNIVERSIDADE FEDERAL DE SANTA MARIA,153164 - UNIVERSIDADE FEDERAL DE STA.MARIA/RS,27/06/2023
00009/2022,238,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,2,49.33,PROC9 INDUSTRIA QUIMICA LTDA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,150154 - CENTRO DE EDUCAçAO E SAUDE DA UFCG,22/03/2023
00006/2023,219,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,10,49.5,REY-GLASS COMERCIAL E SERVICOS LTDA,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,135026 - EMBRAPA INSTRUMENTAÇÃO/SÃO CARLOS/SP,17/08/2023
00069/2023,3,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,8,50.5,SCIAVICCO COMERCIO INDUSTRIA LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155902 - COMPLEXO HOSPITALAR UNIVERSITÁRIO DA UFPR,06/09/2023
00031/2022,2,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,6,50.76,PROC9 INDUSTRIA QUIMICA LTDA,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG",158304 - INST.SUL DE MG/CAMPUS MACHADO,16/02/2023
00006/2023,8,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,26,53.05,MERCK S/A,MINISTERIO DA AGRICULTURA E PECUARIA - MAPA,130058 - LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA,05/07/2023
00108/2022,1,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,20,53.75,PROC9 INDUSTRIA QUIMICA LTDA,MINISTERIO DEFESA,112408 - HOSPITAL DAS FORCAS ARMADAS,27/03/2023
00035/2022,157,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,10,54.0,M A 2 COMERCIAL LTDA,UNIVERSIDADE FEDERAL DE RORAIMA,154080 - UNIVERSIDADE FEDERAL/RR,15/08/2023
00054/2022,19,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,39,55.62,PROC9 INDUSTRIA QUIMICA LTDA,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,158517 - UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,17/01/2023
00066/2022,1,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,20,55.9,PROC9 INDUSTRIA QUIMICA LTDA,MINISTERIO DEFESA,112408 - HOSPITAL DAS FORCAS ARMADAS,28/03/2023
00012/2023,15,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,4,59.89,CALIBRY METROLOGIA COMERCIO E CALIBRACAO LTDA,COMANDO DO EXERCITO,160327 - INSTITUTO MILITAR DE ENGENHARIA/RJ,05/06/2023
00079/2022,2,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,3,69.98,PROC9 INDUSTRIA QUIMICA LTDA,UNIVERSIDADE FEDERAL DE GOIAS,153052 - UNIVERSIDADE FEDERAL DE GOIAS-UF/GO,16/03/2023
00003/2023,11,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,1,70.0,MERCK S/A,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,135014 - EMBRAPA MANDIOCA FRUT./CRUZ DAS ALMAS/BA,22/08/2023
00003/2022,4,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,112,82.73,CALIBRY METROLOGIA COMERCIO E CALIBRACAO LTDA,"INST.FED.DE EDUC.,CIENC.E TEC.DO RJ",158482 - INST FED.EDUC.CIENC.TEC.RJ/CAMP.DUQUE CAXIAS,20/12/2022
00060/2023,4,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,5,87.58,PROC9 INDUSTRIA QUIMICA LTDA,FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE,154050 - MEC-UNIVERSIDADE FEDERAL/SE,04/10/2023
00005/2022,9,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,37,89.77,MULTIPLIER DISTRIBUIDORA LTDA,UNIVERSIDADE FEDERAL DA PARAIBA,153073 - CENTRO DE CIENCIAS AGRARIAS DA UFPB,07/12/2022
00004/2023,185,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,1,104.06,REY-GLASS COMERCIAL E SERVICOS LTDA,COMANDO DO EXERCITO,160291 - CENTRO TECNOLOGICO DO EXERCITO/RJ,13/06/2023
00011/2022,8,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,5,109.99,REY-GLASS COMERCIAL E SERVICOS LTDA,COMANDO DO EXERCITO,160328 - LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,24/01/2023
00115/2022,29,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,10,110.85,ELIAH FARMACIA DE MANIPULACAO LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155009 - HOSPITAL UNIVERSITÁRIO DE BRASÍLIA,16/05/2023
00027/2023,28,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,73,118.86,PROC9 INDUSTRIA QUIMICA LTDA,UNIVERSIDADE FEDERAL DA PARAIBA,153065 - UNIVERSIDADE FEDERAL DA PARAÍBA - CAMPOS I,25/08/2023
00026/2023,99,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,1,120.0,DINALAB COMERCIO E SERVICOS LTDA,COMANDO DA AERONAUTICA,120016 - GRUPAMENTO DE APOIO DE SÃO JOSÉ DOS CAMPOS,25/05/2023
00021/2023,15,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,25,124.4,SIGMA-ALDRICH BRASIL LTDA,FUNDACAO OSWALDO CRUZ,254420 - FUNDACAO OSWALDO CRUZ/RJ,28/08/2023
00006/2023,2,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,2,144.45,REY-GLASS COMERCIAL E SERVICOS LTDA,COMANDO DO EXERCITO,160222 - 5. BATALHAO DE SUPRIMENTO,29/03/2023
00075/2022,24,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,5,160.71,MERCK S/A,COMISSAO NACIONAL DE ENERGIA NUCLEAR,113202 - COMISSAO NACIONAL DE ENERGIA NUCLEAR,22/12/2022
00040/2022,16,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,20,176.4,MERCK S/A,MINISTERIO DA SAUDE,926171 - EMP. BRAS. DE HEMODERIVADOS E BIOTECNOLOGIA,23/02/2023
00031/2022,22,Pregão,345906,ÁCIDO ACÉTICO,,LITRO,1,215.0,MERCK S/A,FUNDACAO OSWALDO CRUZ,254420 - FUNDACAO OSWALDO CRUZ/RJ,15/12/2022
00017/2023,7,Pregão,351612,ÁCIDO CÍTRICO,,GRAMA,2.000,0.05,CHEMIFLEX QUIMICA FINA LTDA.,FUND.UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,154421 - FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,20/09/2023
00059/2023,162,Pregão,351612,ÁCIDO CÍTRICO,,GRAMA,50.000,0.06,SCIAVICCO COMERCIO INDUSTRIA LTDA,UNIVERSIDADE FEDERAL DE VICOSA,154051 - UNIVERSIDADE FEDERAL DE VICOSA,02/08/2023
00135/2022,4,Pregão,351612,ÁCIDO CÍTRICO,,GRAMA,490,0.14,PROC9 INDUSTRIA QUIMICA LTDA,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,153152 - HOSPITAL UNIVERSITARIO DA UFRJ,02/03/2023
00005/2023,40,Pregão,351612,ÁCIDO CÍTRICO,,GRAMA,500,0.3,MERCK S/A,COMISSAO NACIONAL DE ENERGIA NUCLEAR,113202 - COMISSAO NACIONAL DE ENERGIA NUCLEAR,18/04/2023
00083/2022,19,Pregão,351612,ÁCIDO CÍTRICO,,GRAMA,1.560,3.3,FAMADER FARMACIA DE MANIPULACAO LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155021 - HOSPITAL DAS CLÍNICAS DE MINAS GERAIS,19/07/2023
00015/2023,13,Pregão,351612,ÁCIDO CÍTRICO,,GRAMA,7,41.38,M A 2 COMERCIAL LTDA,FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS,154419 - FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS,10/10/2023
00015/2022,54,Pregão,435751,ANTICORPO,,"FRASCO 1,00 ML",21,135.5,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,COMANDO DO EXERCITO,160324 - INSTITUTO DE BIOLOGIA DO EXERCITO/RJ,16/02/2023
00080/2022,62,Pregão,435751,ANTICORPO,,"FRASCO 1,00 ML",1,5400.0,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155021 - HOSPITAL DAS CLÍNICAS DE MINAS GERAIS,10/08/2023
00002/2023,8,Pregão,347156,ÁCIDO OXÁLICO,,QUILOGRAMA,4,24.61,LSC COMERCIAL LTDA,COMANDO DA MARINHA,742050 - CENTRO DE INTENDÊNCIA TECNO.DA MARINHA SP,30/03/2023
00059/2023,56,Pregão,347156,ÁCIDO OXÁLICO,,QUILOGRAMA,100,30.0,SCIAVICCO COMERCIO INDUSTRIA LTDA,UNIVERSIDADE FEDERAL DE VICOSA,154051 - UNIVERSIDADE FEDERAL DE VICOSA,02/08/2023
00011/2022,118,Pregão,347156,ÁCIDO OXÁLICO,,QUILOGRAMA,4,47.05,REY-GLASS COMERCIAL E SERVICOS LTDA,"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO",240114 - INST. NACIONAL DO SEMI- ARIDO-INSA,30/12/2022
00001/2023,25,Pregão,347156,ÁCIDO OXÁLICO,,QUILOGRAMA,11,49.0,PROC9 INDUSTRIA QUIMICA LTDA,UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO/RN,153033 - UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,07/03/2023
00078/2022,25,Pregão,375658,MEIO DE CULTURA.,,"FRASCO 500,00 G",1,150.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DA BAHIA,150247 - COMPLEXO HOSPITALAR E DE SAUDE DA UFBA,30/03/2023
00009/2023,127,Pregão,375658,MEIO DE CULTURA.,,"FRASCO 500,00 G",1,155.99,AMBARLAB PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DE GOIAS,153052 - UNIVERSIDADE FEDERAL DE GOIAS- UF/GO,22/08/2023
00032/2023,15,Pregão,375658,MEIO DE CULTURA.,,"FRASCO 500,00 G",3,170.0,AMBARLAB PRODUTOS LABORATORIAIS LTDA,MINISTERIO DA SAUDE,257003 - INSTITUTO EVANDRO CHAGAS,25/08/2023
00057/2022,37,Pregão,375658,MEIO DE CULTURA.,,"FRASCO 500,00 G",2,180.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO","158099 - INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO",20/12/2022
00076/2023,97,Pregão,375658,MEIO DE CULTURA.,,"FRASCO 500,00 G",3,182.0,GERAES DIAGNOSTICA LTDA,COMANDO DA AERONAUTICA,120628 - GRUPAMENTO DE APOIO DE BELÉM,25/09/2023
00001/2023,95,Pregão,375658,MEIO DE CULTURA.,,"FRASCO 500,00 G",2,182.4,A C L ASSISTENCIA E COMERCIO DE PRODUTOS PARA LABORATORIOS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155903 - HOSPITAL UNIVERSITÁRIO DE JUIZ DE FORA,02/10/2023
00008/2022,58,Pregão,375658,MEIO DE CULTURA.,,"FRASCO 500,00 G",11,193.23,AWKALAB PRODUTOS PARA LABORATORIO LTDA,"INST.FED.DE EDUC.,CIENC.E TEC. DE ALAGOAS",158383 - INST.FED.DE ALAGOAS/CAMPUS PALMEIRA DOS IND.,22/03/2023
00008/2023,44,Pregão,375658,MEIO DE CULTURA.,,"FRASCO 500,00 G",10,225.0,GERAES DIAGNOSTICA LTDA,FUNDACAO UNIVERSIDADE DE BRASILIA,154040 - FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA - FUB,30/05/2023
00003/2023,25,Pregão,375658,MEIO DE CULTURA.,,"FRASCO 500,00 G",3,250.0,LABORCLIN PROD PARA LABORATORIOS LIMITADA,MINISTERIO DA SAUDE,257003 - INSTITUTO EVANDRO CHAGAS,06/02/2023
00005/2023,22,Pregão,361163,ÁCIDO FOSFOTÚNGSTICO (PTA),,GRAMA,100,2.47,IMPORBIO - COMERCIAL IMPORTADORA CIENTIFICA LTDA,UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,153035 - UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,31/07/2023
00036/2023,5,Pregão,361163,ÁCIDO FOSFOTÚNGSTICO (PTA),,GRAMA,200,2.57,IMPORBIO - COMERCIAL IMPORTADORA CIENTIFICA LTDA,FUNDACAO UNIVERSIDADE FEDERAL DE MATO G. SUL,154054 - FUNDACAO UNIVERS.FEDERAL/MS,18/08/2023
00008/2022,455,Pregão,361163,ÁCIDO FOSFOTÚNGSTICO (PTA),,GRAMA,200,2.95,OBJETIVA PRODUTOS E SERVICOS P/ LABORATORIOS LTDA,MINISTERIO DA AGRICULTURA E PECUARIA - MAPA,130032 - LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA/GO,15/05/2023
00073/2023,2,Pregão,361163,ÁCIDO FOSFOTÚNGSTICO (PTA),,GRAMA,200,2.99,ADONEX COMERCIO DE PRODUTOS PARA LABORATORIO LTDA,UNIVERSIDADE FEDERAL FLUMINENSE,150182 - PRÓ- REITORIA DE ADMINISTRAÇÃO,26/09/2023
00083/2023,10,Pregão,361163,ÁCIDO FOSFOTÚNGSTICO (PTA),,GRAMA,3,1310.0,SIGMA-ALDRICH BRASIL LTDA,FUNDACAO OSWALDO CRUZ,254445 - INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,13/04/2023
00181/2023,1,Pregão,426715,REAGENTE ANALÍTICO 4,,UNIDADE,160,2000.0,PROMEGA BIOTECNOLOGIA DO BRASIL LTDA.,MINISTERIO DA SAUDE,250052 - INSTITUTO NACIONAL DO CANCER - RJ,03/07/2023
00070/2022,17,Pregão,426715,REAGENTE ANALÍTICO 4,,UNIDADE,7,6379.0,QIAGEN BIOTECNOLOGIA BRASIL LTDA.,FUNDACAO OSWALDO CRUZ,254463 - INSTITUTO OSWALDO CRUZ,10/03/2023
00080/2022,88,Pregão,371529,ANTICORPO,,"FRASCO 100,00 MCL",1,1000.0,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,FUNDACAO OSWALDO CRUZ,254492 - INSTITUTO DE PESQUISAS EVANDRO CHAGAS - IPEC,01/02/2023
00077/2022,44,Pregão,371529,ANTICORPO,,"FRASCO 100,00 MCL",1,1500.0,INOPAT IMPORTACAO E EXPORTACAO LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155011 - HOSPITAL DE CLINICAS DO TRIANGULO MINEIRO,30/01/2023
00015/2022,78,Pregão,336051,ANTICORPO,,"FRASCO 1,00 ML",42,160.5,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,COMANDO DO EXERCITO,160324 - INSTITUTO DE BIOLOGIA DO EXERCITO/RJ,16/02/2023
00080/2022,5,Pregão,336051,ANTICORPO,,"FRASCO 1,00 ML",3,2290.0,LEICA DO BRASIL IMPORTACAO E COMERCIO LTDA.,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155021 - HOSPITAL DAS CLÍNICAS DE MINAS GERAIS,10/08/2023
00003/2023,40,Pregão,336051,ANTICORPO,,"FRASCO 1,00 ML",5,2332.0,LEICA DO BRASIL IMPORTACAO E COMERCIO LTDA.,FUNDACAO OSWALDO CRUZ,254447 - MS-INSTITUTO FERNANDES FIGUEIRA/FIOCRUZ/RJ,24/02/2023
00073/2023,9,Pregão,336051,ANTICORPO,,"FRASCO 1,00 ML",4,5293.0,DMC COMERCIO DE EQUIPAMENTOS PARA LABORATORIO LTDA,UNIVERSIDADE FEDERAL FLUMINENSE,150182 - PRÓ-REITORIA DE ADMINISTRAÇÃO,26/09/2023
00103/2022,2,Pregão,336051,ANTICORPO,,"FRASCO 1,00 ML",3,7281.95,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155022 - HOSPITAL DAS CLINICAS DE PERNAMBUCO,06/12/2022
